"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"05/10/2010","352,75","339,50","354,50","338,25","0,50K","4,52%"
"04/10/2010","337,50","333,25","342,75","330,25","0,69K","1,28%"
"01/10/2010","333,25","341,00","349,50","332,25","1,21K","-2,56%"
"30/09/2010","342,00","336,00","346,00","331,00","0,74K","1,94%"
"29/09/2010","335,50","338,00","338,50","325,00","1,23K","-0,74%"
"28/09/2010","338,00","348,00","348,50","337,25","0,67K","-2,87%"
"27/09/2010","348,00","352,00","355,00","344,50","0,42K","-1,14%"
"24/09/2010","352,00","339,25","352,00","335,50","0,59K","4,14%"
"23/09/2010","338,00","343,00","343,00","335,75","0,47K","-1,74%"
"22/09/2010","344,00","351,00","355,75","341,25","0,75K","-2,13%"
"21/09/2010","351,50","359,00","359,00","351,25","0,69K","-2,09%"
"20/09/2010","359,00","358,75","368,50","354,50","0,91K","0,84%"
"17/09/2010","356,00","341,00","362,25","336,25","1,14K","3,94%"
"16/09/2010","342,50","340,75","344,00","337,25","0,33K","0,74%"
"15/09/2010","340,00","343,50","348,75","329,50","0,99K","3,66%"
"14/09/2010","328,00","328,00","328,00","328,00","0,07K","1,86%"
"13/09/2010","322,00","325,00","326,50","325,00","0,00K","1,58%"
"10/09/2010","317,00","313,00","313,00","313,00","0,00K","5,05%"
"09/09/2010","301,75","300,50","300,50","300,50","0,00K","2,12%"
"08/09/2010","295,50","301,75","301,75","295,00","0,01K","0,34%"
"07/09/2010","294,50","286,50","296,00","275,25","0,03K","4,06%"
"03/09/2010","283,00","278,25","281,50","278,00","0,02K","4,04%"
"02/09/2010","272,00","268,25","271,00","268,00","0,03K","1,59%"
"01/09/2010","267,75","273,75","276,00","269,00","0,03K","0,75%"
"31/08/2010","265,75","262,75","269,00","260,75","0,30K","0,47%"
"30/08/2010","264,50","264,75","269,50","264,50","0,28K","-0,38%"
"27/08/2010","265,50","266,50","267,25","260,00","0,22K","-0,38%"
"26/08/2010","266,50","262,00","268,50","261,50","0,09K","1,91%"
"25/08/2010","261,50","262,00","262,75","257,25","0,13K","0,00%"
"24/08/2010","261,50","272,00","272,00","261,00","0,19K","-3,86%"
"23/08/2010","272,00","265,00","276,00","264,00","0,07K","0,00%"
"20/08/2010","272,00","272,75","273,50","267,75","0,10K","-0,73%"
"19/08/2010","274,00","276,75","281,00","273,25","0,11K","-0,99%"
"18/08/2010","276,75","277,50","279,50","273,50","0,26K","0,45%"
"17/08/2010","275,50","272,75","277,25","272,50","0,23K","1,10%"
"16/08/2010","272,50","271,00","282,50","264,75","0,13K","-0,37%"
"13/08/2010","273,50","272,00","279,75","272,00","0,31K","0,55%"
"12/08/2010","272,00","270,00","276,50","268,25","0,27K","1,02%"
"11/08/2010","269,25","269,25","274,00","265,00","0,15K","-0,83%"
"10/08/2010","271,50","277,00","277,00","266,00","0,15K","-2,95%"
"09/08/2010","279,75","275,00","284,00","274,00","0,27K","0,09%"
"06/08/2010","279,50","282,00","284,00","270,00","0,15K","-0,89%"
"05/08/2010","282,00","280,00","297,25","277,25","0,25K","0,62%"
"04/08/2010","280,25","273,50","282,50","271,50","0,18K","1,91%"
"03/08/2010","275,00","276,25","277,50","260,00","0,55K","-0,54%"
"02/08/2010","276,50","268,50","284,50","268,50","1,04K","2,03%"
"30/07/2010","271,00","260,50","271,00","260,50","0,97K","3,63%"
"29/07/2010","261,50","259,00","262,00","255,00","0,97K","1,75%"
"28/07/2010","257,00","247,25","259,50","246,25","0,40K","4,26%"
"27/07/2010","246,50","251,25","254,00","246,25","0,28K","-1,79%"
"26/07/2010","251,00","254,00","256,00","246,00","0,36K","-1,47%"
"23/07/2010","254,75","258,25","258,75","252,25","0,27K","-0,10%"
"22/07/2010","255,00","257,75","262,00","254,75","0,27K","-0,97%"
"21/07/2010","257,50","255,25","260,00","254,50","0,25K","0,59%"
"20/07/2010","256,00","260,75","260,75","255,00","0,19K","-1,73%"
"19/07/2010","260,50","263,00","266,75","260,00","0,18K","-2,62%"
"16/07/2010","267,50","268,50","274,25","261,50","0,30K","-0,37%"
"15/07/2010","268,50","259,50","271,25","259,00","0,34K","5,60%"
"14/07/2010","254,25","254,25","254,25","254,25","0,23K","3,14%"
"13/07/2010","246,50","247,00","253,25","244,00","0,07K","-0,20%"
"12/07/2010","247,00","254,75","254,75","242,25","0,03K","-4,26%"
"09/07/2010","258,00","249,00","259,00","247,50","0,38K","3,41%"
"08/07/2010","249,50","251,00","251,50","248,25","1,01K","-1,67%"
"07/07/2010","253,75","251,25","253,00","248,50","0,02K","2,32%"
"06/07/2010","248,00","240,75","250,00","240,75","0,14K","2,06%"
"02/07/2010","243,00","244,75","244,75","238,50","0,09K","0,52%"
"01/07/2010","241,75","258,50","259,00","245,00","0,42K","-5,20%"
"30/06/2010","255,00","248,50","268,00","248,00","0,25K","2,62%"
"29/06/2010","248,50","259,00","268,50","247,00","0,79K","-4,97%"
"28/06/2010","261,50","264,00","264,00","249,50","0,40K","-0,95%"
"25/06/2010","264,00","272,25","281,50","263,00","0,40K","-3,83%"
"24/06/2010","274,50","273,25","279,00","271,25","0,37K","-0,18%"
"23/06/2010","275,00","277,25","279,50","269,50","0,33K","-1,08%"
"22/06/2010","278,00","263,50","278,00","261,00","0,74K","5,10%"
"21/06/2010","264,50","263,50","274,25","258,00","0,83K","0,57%"
"18/06/2010","263,00","261,00","268,50","252,25","0,79K","0,67%"
"17/06/2010","261,25","267,00","272,00","258,75","1,20K","-3,24%"
"16/06/2010","270,00","271,25","275,50","261,50","1,75K","-1,46%"
"15/06/2010","274,00","254,25","277,00","254,00","2,36K","10,93%"
"14/06/2010","247,00","232,00","247,00","231,75","1,92K","8,81%"
